ESNTL_ID,FCLTY_NM,LCLAS_NM,MLSFC_NM,ZIP_NO,FCLTY_ROAD_NM_ADDR,FCLTY_LA,FCLTY_LO,WORKDAY_OPN_BSNS_TIME,WORKDAY_CLOS_TIME,SAT_OPN_BSNS_TIME,SAT_CLOS_TIME,SUN_OPN_BSNS_TIME,SUN_CLOS_TIME,RSTDE_OPN_BSNS_TIME,RSTDE_CLOS_TIME,RSTDE_GUID_CN,TEL_NO,OPTN_DC,ADIT_DC
KCCBSPO22N000000695,스근한 책방,일반서점,북카페,03767,서울특별시 서대문구 이화여대2길 26 101호,37.55735325,126.9473994,14:00,21:00,14:00,21:00,14:00,21:00,,,,023131485,독서모임 통해 접한 책들과 독립출간물을 소개. 영업시간 인스타그램 참조,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000696,나따오비까 with 북카페 파오,"카페,디저트",북카페,03767,서울특별시 서대문구 이화여대길 34 신흥빌딩 3층,37.55845397,126.9459452,,,,,,,,,,023131130,크림No! 우유100% 포르투갈식 전통 에그타르트,카페 : 있음
KCCBSPO22N000000697,놀숲 이대점,만화방,만화책,03766,서울특별시 서대문구 이화여대길 75 이화타워 6층,37.55901411,126.944305,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,,023659200,"커피만 즐길 수 있던 카페와는 다른 만화책도 보고, 맛있는 간식이 있는 문화카페","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000698,꽃피다이화다방,"카페,디저트",북카페,03766,서울특별시 서대문구 이화여대길 75,37.55901411,126.944305,10:00,22:30,11:00,22:30,11:00,22:30,,,,023131905,독서활동 장소,카페 : 있음
KCCBSPO22N000000699,푸른북카페,북카페,북카페,03686,서울특별시 서대문구 증가로 191 남가좌삼성아파트,37.57757512,126.9160668,10:00,17:30,,,,,,,주말 휴무,07075702744,독서활동 장소,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000700,꿈틀허브,북카페,북카페,03662,서울특별시 서대문구 증가로10길 90,37.58027308,126.9265586,,,,,,,,,,,독서활동 장소,카페 : 있음
KCCBSPO22N000000701,개러지레옹스,독립서점,외국서적,06556,서울특별시 서초구 방배중앙로 170 지하1층,37.49428443,126.9863216,12:00,21:00,13:00,21:00,13:00,21:00,,,월요일,07041511110,프랑스서점 프랑스 전문 서점,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000702,영풍문고 사당역점,일반서점,일반,06693,서울특별시 서초구 방배천로 11 사당파스텔시티 지하 2층,37.47770079,126.9822363,10:00,22:30,10:00,22:30,10:00,22:30,,,,0234876213,다양한 국내외도서 취급,카페 : 있음
KCCBSPO22N000000703,글풍경,"카페,디저트",북카페,06693,서울특별시 서초구 방배천로2길 39-16,37.47735988,126.9846661,11:00,23:00,14:00,21:00,,,,,"일요일 휴무, 공휴일 휴무",01076342922,"도서출판과 커피와 와인 세계맥주를 마실 수 있는 카페, 책과 그림 음악이 아우러짐","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000704,라이크잇커피앤북스,"카페,디저트",북카페,06570,서울특별시 서초구 방배천로30길 26 상은빌딩,37.48780993,126.9869761,10:00,22:00,10:00,22:00,,,,,일요일 휴무,07077693921,"신선한 커피와 카페에서 구운 수제 케익을 만날 수 있음, 커피교실과 독서모임을 진행","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 북토크 : 가능"
KCCBSPO22N000000705,놀숲 교대점,만화방,만화책,06640,서울특별시 서초구 사임당로 46 2층,37.4882857,127.0150688,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,,025227952,"커피만 즐길 수 있던 카페와는 다른 만화책도 보고, 맛있는 간식이 있는 문화카페","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000706,우리동네 서재,일반서점,일반,06637,서울특별시 서초구 사임당로19길 6 서초현대아파트 상가동,37.49028594,127.0198217,10:00,18:00,10:30,18:00,,,,,일요일,0263480801,서점 및 카페 공간,"주차 : 가능, 카페 : 있음, 공간대여 : 가능"
KCCBSPO22N000000707,심산북카페,북카페,북카페,06650,서울특별시 서초구 사평대로 55 심산김창숙선생기념관,37.49901914,126.9915852,9:00,18:00,,,,,,,"주말 휴무, 공휴일 휴무",025996551,독서활동 장소,카페 : 있음
KCCBSPO22N000000708,CAFE SKY & LIBRARY,카페,북카페,06577,"서울특별시 서초구 서래로 32 서래센타빌딩 4층 2호, 5층",37.49789398,126.9985447,12:00,18:00,12:00,18:00,,,,,일요일 휴무,025952410,"서래마을의 대로변 중심부에 위치, 서초구의 자연 공간인 우면산 산책로와 몽마르트 공원이 있음, 가급적 오래 앉아서 공부와 연구 및 미팅 작업에 몰두할 수 있도록 최대한의 서비스 제공","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000709,놀숲 강남교보타워점,만화방,만화책,06611,서울특별시 서초구 서초대로77길 58 트라이앤드빌딩 B1,37.5025719,127.0243845,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,025337533,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000710,반디앤루니스 신세계백화점 강남점 B1층,일반서점,일반,06546,서울특별시 서초구 신반포로 176 신세계백화점 B1층,37.5042136,127.002794,9:30,22:00,9:30,22:00,9:30,22:00,,,명절,0234791536,다양한 국내외도서 취급,카페 : 있음
KCCBSPO22N000000711,사랑해북갤러리,북카페,북카페,06754,서울특별시 서초구 양재천로7길 16,37.47480337,127.0357719,11:00,18:00,11:00,18:00,11:00,18:00,,,,025810335,독서활동 장소,카페 : 있음
KCCBSPO22N000000712,commeunbebe,"키즈카페,실내놀이터",북카페,04700,서울특별시 성동구 마장로 137 텐즈힐상가 2층 102호,37.56998145,127.0237304,10:00,17:00,13:00,17:00,13:00,17:00,,,,0264041430,"아이들을 위한 다양한 책들로 이용할 수 있는 키즈 북카페, 평일 오후 1/3/5와 토요일 11시는 키즈 쿠킹스쿨이 준비",카페 : 있음
KCCBSPO22N000000713,놀숲 한양대점,만화방,만화책,04760,서울특별시 성동구 마조로 11 3층,37.558936,127.0406638,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,,0222999995,"커피만 즐길 수 있던 카페와는 다른 만화책도 보고, 맛있는 간식이 있는 문화카페","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000714,북카페 다온,북카페,북카페,04733,서울특별시 성동구 매봉길 21 4층,37.54583057,127.0153493,9:00,18:00,9:00,18:00,,,,,"일요일 휴무, 공휴일 휴무",07049204061,지역센터내 북카페,카페 : 있음
KCCBSPO22N000000715,영풍문고 왕십리역점,일반서점,일반,04750,서울특별시 성동구 왕십리광장로 17 비트플렉스 3층,37.56144191,127.0383945,10:00,22:00,10:00,22:00,10:00,22:00,,,,0222001600,다양한 국내외도서 취급,카페 : 있음
KCCBSPO22N000000716,옥수서재,독립서점,인문서적,04735,서울특별시 성동구 한림말1길 16-1 B1층,37.54272406,127.0164052,12:00,20:00,12:00,18:00,,,,,"일요일, 공휴일",01054733012,"역사, 문학, 예술, 어린이 책들 그리고 커피와 차","카페 : 있음, 독서모임 : 가능"
KCCBSPO22N000000717,베리북카페,북카페,북카페,04735,서울특별시 성동구 한림말길 53 지하 1층,37.54151128,127.0168212,11:30,17:30,11:30,17:30,,,,,"일요일 휴무, 공휴일 휴무",01084161701,"지식컨텐츠로 소통하는 에듀카페, 기즈북카페",카페 : 있음
KCCBSPO22N000000718,놀숲 고대안암역점,만화방,만화책,02842,서울특별시 성북구 개운사길 8 타이거빌딩,37.58698734,127.0295734,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,,029217942,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000719,지식을담다,북카페,북카페,02856,서울특별시 성북구 고려대로24가길 17 소낭구,37.58532679,127.0304581,10:00,22:00,12:00,19:00,12:00,19:00,,,,029278044,독서활동 장소,카페 : 있음
KCCBSPO22N000000720,카페인북,북카페,북카페,02725,서울특별시 성북구 길음로 14 2층,37.60444192,127.0236984,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,,,,01027051129,독서활동 장소,카페 : 있음
KCCBSPO22N000000721,원애플어데이,독립서점,일반,02829,서울특별시 성북구 동소문로29길 10 1층,37.59636004,127.0202984,13:00,20:00,13:00,20:00,13:00,20:00,,,"월요일, 화요일",01027592332,"독립 서적물 및 출판. 맥주, 커피",카페 : 있음
KCCBSPO22N000000722,부비프,일반서점,일반,02844,서울특별시 성북구 보문로30가길 31 1층,37.58926575,127.0215,12:00,19:00,12:00,19:00,12:00,19:00,,,월요일,01063127663,독립출판물과 일반단행본 취급. 커피와 와인이 함께하는 책방,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000723,소일,북카페,북카페,02849,서울특별시 성북구 보문로32길 40 한국야쿠르트,37.59003295,127.018434,11:30,22:30,12:30,22:30,,,,,일요일 휴무,029295571,"공정무역 커피를 사용하며, 소중한 일상 속의 만남과 문화가 어우러지는 공간",카페 : 있음
KCCBSPO22N000000724,놀숲 성신여대점,만화방,만화책,02849,서울특별시 성북구 보문로34길 62 4층,37.59083569,127.0188557,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,029214105,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000725,북앤카페,북카페,북카페,02863,서울특별시 성북구 삼선교로 54,37.58848901,127.011781,,,,,,,,,,,,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000726,일일문고,독립서점,디자인서적,02725,서울특별시 성북구 삼양로 27 1층,37.60559337,127.0239644,13:00,20:00,13:00,20:00,13:00,20:00,,,월요일,07077058209,"독립출판물과 건축, 디자인 서적을 판매","화장실 남녀구분 : 구분, 카페 : 있음, 북토크 : 가능"
KCCBSPO22N000000727,북카페리비,북카페,북카페,02741,서울특별시 성북구 오패산로16가길 99,37.61245523,127.0373882,10:00,19:00,10:00,19:00,,,,,일요일 휴무,07048702046,신선한 샐러드와 100% 생과일 주스의 만남,"주차 : 가능, 카페 : 있음"
KCCBSPO22N000000728,행복한카페,북카페,북카페,02736,서울특별시 성북구 오패산로3길 153,37.60973377,127.032667,8:00,18:00,9:00,18:00,12:00,18:00,,,,01020250241,독서활동 장소,카페 : 있음
KCCBSPO22N000000729,햇살속으로,"카페,디저트",북카페,04721,서울특별시 성북구 정릉로 346 1층,37.60152811,127.0213946,10:00,22:00,10:00,22:00,,,,,일요일 휴무,025125272,독서활동 장소,카페 : 있음
KCCBSPO22N000000730,종암동북카페,북카페,북카페,02797,서울특별시 성북구 종암로 98-8,37.5990314,127.035222,,,,,,,,,,0222415523,주민센터내 북카페,카페 : 있음
KCCBSPO22N000000731,커피베이 성북종암점,카페,북카페,02803,서울특별시 성북구 종암로21길 87,37.60199857,127.0316753,8:30,22:30,9:00,22:00,9:00,22:00,9:00,22:00,,029539133,독서활동 장소,카페 : 있음
KCCBSPO22N000000732,래미안 석관북카페,도서관,북카페,02790,서울특별시 성북구 화랑로 214,37.607833,127.0542132,14:00,19:00,,,,,,,"수요일 휴무, 주말 휴무",029572111,독서활동 장소,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000733,놀숲 문정로데오점,만화방,만화책,05804,서울특별시 송파구 동남로4길 7-1 201호,37.48941873,127.124108,11:30,24:00:00,11:30,24:00:00,11:30,24:00:00,11:30,24:00:00,,024032026,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트",카페 : 있음
KCCBSPO22N000000734,놀숲 잠실점,만화방,만화책,05568,서울특별시 송파구 백제고분로 173 지하1층 놀숲,37.50512745,127.0861083,11:00,23:00,11:00,24:00:00,11:00,24:00:00,,,,024203295,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000735,놀숲 송파점,만화방,만화책,05626,서울특별시 송파구 백제고분로 387,37.50650864,127.1085138,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,024207277,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트",카페 : 있음
KCCBSPO22N000000736,놀숲,음식점,만화책,05612,서울특별시 송파구 석촌호수로 194,37.50623858,127.0985741,,,,,,,,,,024159918,만화카페,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000737,놀숲 송파구청점,만화방,만화책,05542,서울특별시 송파구 오금로11길 11-8 2층,37.51498102,127.1087475,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,,024163222,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000738,카페자우,"카페,디저트",북카페,05510,서울특별시 송파구 올림픽로 269 롯데캐슬골드 B1 교보문고 핫트랙스 내,37.51442767,127.1006116,9:30,22:00,9:30,22:00,9:30,22:00,,,,024174016,독서활동 장소,카페 : 있음
KCCBSPO22N000000739,알라딘중고서점 COFFEE 잠실롯데월드타워점,일반서점,중고서적,05510,서울특별시 송파구 올림픽로 305 지하1층 10번 출구 나가는 길,37.51497611,127.1042156,9:30,22:00,9:30,22:00,9:30,22:00,9:30,22:00,"설날, 추석 당일",15442514,다양한 국내외 중고도서 취급,"화장실 남녀구분 : 구분, 카페 : 있음, 헌책방 : 있음"
KCCBSPO22N000000740,놀숲 목동오목교점,만화방,만화책,07999,서울특별시 양천구 목동동로 258 지하1층,37.53990146,126.8685416,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,0226539559,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","주차 : 가능, 카페 : 있음"
KCCBSPO22N000000741,집중소,독서실,북카페,07984,서울특별시 양천구 목동동로 401 부영그린타운 2차 1동 210호,37.52460448,126.8773291,9:00,2:00,9:00,2:00,9:00,2:00,9:00,2:00,연중 무휴,0226439500,집중을 위한 모든 배려가 있는곳,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000742,사해책방,독립서점,일반,07947,서울특별시 양천구 목동중앙북로 33-20,37.54238884,126.8695296,10:00,19:00,,,,,,,일요일,01067274278,"다양한 국내외도서, 원데이클래스 소모임 등 공간 대여 가능, 카페","카페 : 있음, 공간대여 : 가능"
KCCBSPO22N000000743,연의공원북카페,북카페,북카페,08049,서울특별시 양천구 신정이펜1로 12,37.51169747,126.8342081,,,,,,,,,,0226037988,독서활동 장소,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000744,은행정마을북카페,도서관,북카페,03923,서울특별시 양천구 오목로 110,37.52364872,126.8496732,10:00,20:00,,,,,,,주말 휴무,0226650748,양천구 지역 주민들이 누구나 쉽고 평등하게 지식과 정보를 자발적으로 나누고 소통하는 학습과 문화의 공간,카페 : 있음
KCCBSPO22N000000745,일상상상,독립서점,일반,07934,서울특별시 양천구 오목로15길 14 1층 일상상상케페,37.52428663,126.8460384,17:00,22:00,,,,,,,주말,01089387631,도서판매/도서대여/커피와 차/장소대관/원데이클래스,"카페 : 있음, 공간대여 : 가능, 강연 : 가능"
KCCBSPO22N000000746,새벽감성1집,독립서점,일반,07903,서울특별시 양천구 월정로50길 16-8 101호,37.54134887,126.8316983,12:00,21:00,13:00,19:00,13:00,19:00,,,수요일,01029239065,"화요일은 오후3시까지 영업. 여행, 고양이, 에세이, 소설, 독립서적 주로 취급","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000747,마녀의만화소굴,만화방,만화책,08082,서울특별시 양천구 중앙로 262 메디칼프라자 지층 101호,37.51984413,126.8534002,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,,,0226551929,"럭셔리 만화카페 마녀의 만화소굴, 도심 속 작은 휴식공간 편하게 만화도 읽고 간식도 먹으면서 실내데이트 하기 좋은 장소","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000748,놀숲 신정네거리역점,만화방,만화책,08073,서울특별시 양천구 중앙로 265,37.51992591,126.8526986,10:00,2:00,10:00,2:00,10:00,2:00,10:00,2:00,,0226079990,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
